time,strategy,exchange,identifier,symbol,side,type,status,price,filled_quantity,multiplier,trade_cost,trade_slippage,time_in_force,asset.right,asset.strike,asset.multiplier,asset.expiration,asset.asset_type,price_source,event_kind,event_id,cash_event_type,cash_event_amount,cash_event_currency,cash_event_description,cash_event_direction,cash_event_reason,is_external_cash_flow,cash_event_raw_type,cash_event_raw_subtype,cash_event_broker_name,cash_event_broker_event_id
2026-01-12 09:30:00-05:00,large-cap-long,,bt_31,AAPL,buy,market,fill,259.1600036621094,190.0,1,0.0,0.0,day,,0.0,1,,stock,,trade,,,,,,,,,,,,
2026-01-12 09:30:00-05:00,large-cap-long,,bt_32,AMZN,buy,market,new,,,1,,0.0,day,,0.0,1,,stock,,trade,,,,,,,,,,,,
2026-01-12 09:30:00-05:00,large-cap-long,,bt_32,AMZN,buy,market,fill,246.72999572753906,80.0,1,0.0,0.0,day,,0.0,1,,stock,,trade,,,,,,,,,,,,
2026-01-12 09:30:00-05:00,large-cap-long,,bt_33,NVDA,buy,market,new,,,1,,0.0,day,,0.0,1,,stock,,trade,,,,,,,,,,,,
2026-01-12 09:30:00-05:00,large-cap-long,,bt_33,NVDA,buy,market,fill,183.22000122070312,53.0,1,0.0,0.0,day,,0.0,1,,stock,,trade,,,,,,,,,,,,
2026-01-13 09:30:00-05:00,large-cap-long,,bt_34,AAPL,sell,market,new,,,1,,0.0,day,,0.0,1,,stock,,trade,,,,,,,,,,,,
2026-01-13 09:30:00-05:00,large-cap-long,,bt_35,AMZN,sell,market,new,,,1,,0.0,day,,0.0,1,,stock,,trade,,,,,,,,,,,,
2026-01-13 09:30:00-05:00,large-cap-long,,bt_36,NVDA,sell,market,new,,,1,,0.0,day,,0.0,1,,stock,,trade,,,,,,,,,,,,
2026-01-13 09:30:00-05:00,large-cap-long,,bt_34,AAPL,sell,market,fill,258.7200012207031,190.0,1,0.0,0.0,day,,0.0,1,,stock,,trade,,,,,,,,,,,,
2026-01-13 09:30:00-05:00,large-cap-long,,bt_35,AMZN,sell,market,fill,246.52999877929688,80.0,1,0.0,0.0,day,,0.0,1,,stock,,trade,,,,,,,,,,,,
2026-01-13 09:30:00-05:00,large-cap-long,,bt_36,NVDA,sell,market,fill,185.0,53.0,1,0.0,0.0,day,,0.0,1,,stock,,trade,,,,,,,,,,,,
2026-01-13 09:30:00-05:00,large-cap-long,,bt_37,AAPL,buy,market,new,,,1,,0.0,day,,0.0,1,,stock,,trade,,,,,,,,,,,,
2026-01-13 09:30:00-05:00,large-cap-long,,bt_38,AMZN,buy,market,new,,,1,,0.0,day,,0.0,1,,stock,,trade,,,,,,,,,,,,
2026-01-13 09:30:00-05:00,large-cap-long,,bt_39,NVDA,buy,market,new,,,1,,0.0,day,,0.0,1,,stock,,trade,,,,,,,,,,,,
2026-01-13 09:30:00-05:00,large-cap-long,,bt_37,AAPL,buy,market,fill,258.7200012207031,190.0,1,0.0,0.0,day,,0.0,1,,stock,,trade,,,,,,,,,,,,
2026-01-13 09:30:00-05:00,large-cap-long,,bt_38,AMZN,buy,market,fill,246.52999877929688,80.0,1,0.0,0.0,day,,0.0,1,,stock,,trade,,,,,,,,,,,,
2026-01-13 09:30:00-05:00,large-cap-long,,bt_39,NVDA,buy,market,fill,185.0,54.0,1,0.0,0.0,day,,0.0,1,,stock,,trade,,,,,,,,,,,,
2026-01-14 09:30:00-05:00,large-cap-long,,bt_40,AAPL,sell,market,new,,,1,,0.0,day,,0.0,1,,stock,,trade,,,,,,,,,,,,
2026-01-14 09:30:00-05:00,large-cap-long,,bt_40,AAPL,sell,market,fill,259.489990234375,190.0,1,0.0,0.0,day,,0.0,1,,stock,,trade,,,,,,,,,,,,
2026-01-14 09:30:00-05:00,large-cap-long,,bt_41,AMZN,sell,market,new,,,1,,0.0,day,,0.0,1,,stock,,trade,,,,,,,,,,,,
2026-01-14 09:30:00-05:00,large-cap-long,,bt_41,AMZN,sell,market,fill,241.14999389648438,80.0,1,0.0,0.0,day,,0.0,1,,stock,,trade,,,,,,,,,,,,
2026-01-14 09:30:00-05:00,large-cap-long,,bt_42,NVDA,sell,market,new,,,1,,0.0,day,,0.0,1,,stock,,trade,,,,,,,,,,,,
